Seq,MAC Address,RSSI,Rate,Timestamp,Signal_Length,RX_State,Channel,Secondary_Channel,BB_Format,Single_MPDU,Noise_Floor,RX_End_State,Second,RX_Estimate_Info_Valid,RX_Estimate_Len,HE_SIG_A1,HE_SIG_A2,HE_SIG_B_Len,Is_Group,RX_Match0,RX_Match1,RX_Match2,RX_Match3,CSI_Data
3066,66:59:62:45:00:7e,-48,11,163779345,83,0,11,11,2,0,-96,0,0,1,128,117461767,0,2,0,1,0,0,0,"['0', '0', '0', '0', '0', '0', '0', '0', '33', '-10', '33', '-8', '35', '-7', '35', '-3', '36', '0', '34', '2', '35', '3', '33', '4', '33', '5', '32', '5', '30', '6', '29', '6', '29', '5', '27', '4', '26', '4', '26', '3', '24', '2', '24', '1', '22', '0', '23', '-1', '21', '-1', '20', '-2', '20', '-3', '20', '-4', '20', '-6', '19', '-9', '17', '-9', '17', '-11', '0', '0', '16', '-12', '15', '-13', '14', '-15', '13', '-15', '12', '-16', '12', '-16', '11', '-18', '9', '-19', '8', '-19', '7', '-20', '6', '-21', '6', '-23', '5', '-23', '4', '-23', '5', '-24', '3', '-25', '5', '-26', '2', '-25', '4', '-27', '4', '-27', '5', '-27', '6', '-29', '5', '-30', '6', '-29', '6', '-30', '8', '-29', '9', '-29', '11', '-29', '0', '0', '0', '0', '0', '0']"
3067,66:59:62:45:00:7e,-46,11,163826911,83,0,11,11,2,0,-96,0,0,1,128,117461767,0,2,0,1,0,0,0,"['0', '0', '0', '0', '0', '0', '0', '0', '-12', '-33', '-9', '-34', '-6', '-34', '-4', '-35', '-1', '-35', '1', '-36', '2', '-35', '5', '-35', '6', '-34', '7', '-33', '7', '-31', '6', '-30', '7', '-29', '7', '-28', '6', '-27', '6', '-26', '5', '-25', '5', '-25', '4', '-24', '3', '-24', '1', '-23', '1', '-23', '0', '-22', '-1', '-22', '-3', '-22', '-4', '-21', '-5', '-20', '-6', '-21', '0', '0', '-8', '-19', '-9', '-18', '-9', '-18', '-10', '-17', '-12', '-16', '-13', '-15', '-13', '-15', '-14', '-14', '-15', '-14', '-16', '-13', '-17', '-13', '-18', '-12', '-19', '-11', '-20', '-11', '-20', '-12', '-21', '-12', '-22', '-11', '-22', '-12', '-23', '-13', '-23', '-13', '-24', '-14', '-24', '-14', '-24', '-14', '-24', '-15', '-24', '-16', '-23', '-18', '-23', '-19', '-22', '-20', '0', '0', '0', '0', '0', '0']"
3068,66:59:62:45:00:7e,-47,11,163875177,83,0,11,11,2,0,-96,0,0,1,128,117461767,0,2,0,1,0,0,0,"['0', '0', '0', '0', '0', '0', '0', '0', '37', '9', '37', '12', '36', '14', '34', '16', '34', '18', '33', '20', '32', '21', '30', '22', '29', '23', '28', '23', '27', '23', '26', '23', '25', '22', '24', '21', '23', '20', '23', '19', '22', '18', '22', '17', '22', '16', '22', '14', '22', '13', '22', '13', '22', '11', '23', '10', '23', '9', '22', '7', '23', '6', '23', '5', '0', '0', '22', '3', '22', '1', '21', '0', '21', '-1', '20', '-3', '20', '-4', '20', '-6', '19', '-7', '18', '-8', '18', '-9', '17', '-10', '17', '-12', '17', '-13', '17', '-14', '17', '-14', '17', '-16', '18', '-16', '17', '-16', '18', '-17', '18', '-17', '19', '-18', '20', '-18', '21', '-18', '21', '-17', '21', '-17', '22', '-17', '23', '-17', '24', '-15', '0', '0', '0', '0', '0', '0']"
3069,66:59:62:45:00:7e,-45,11,163921647,83,0,11,11,2,0,-96,0,0,1,128,117461767,0,2,0,1,0,0,0,"['0', '0', '0', '0', '0', '0', '0', '0', '4', '33', '1', '33', '-2', '34', '-6', '33', '-8', '32', '-11', '32', '-12', '31', '-14', '30', '-16', '29', '-17', '27', '-17', '26', '-18', '24', '-18', '24', '-18', '23', '-18', '21', '-18', '20', '-17', '19', '-17', '20', '-16', '20', '-16', '19', '-15', '18', '-15', '18', '-14', '18', '-14', '18', '-14', '19', '-14', '19', '-14', '19', '-12', '20', '0', '0', '-11', '20', '-13', '17', '-13', '24', '-7', '22', '-9', '20', '-9', '17', '-6', '17', '-7', '18', '-5', '18', '-5', '18', '-4', '19', '-4', '18', '-4', '18', '-4', '19', '-3', '20', '-3', '20', '-4', '20', '-4', '21', '-4', '21', '-5', '22', '-6', '22', '-6', '22', '-8', '21', '-8', '21', '-9', '21', '-11', '21', '-12', '20', '-13', '20', '0', '0', '0', '0', '0', '0']"
3070,66:59:62:45:00:7e,-45,11,163970741,83,0,11,11,2,0,-96,0,0,1,128,117461767,0,2,0,1,0,0,0,"['0', '0', '0', '0', '0', '0', '0', '0', '14', '-30', '17', '-29', '19', '-28', '21', '-26', '23', '-24', '25', '-23', '25', '-22', '26', '-21', '27', '-20', '26', '-19', '26', '-17', '26', '-16', '26', '-16', '25', '-15', '24', '-14', '24', '-13', '23', '-13', '22', '-15', '21', '-14', '21', '-15', '20', '-15', '20', '-15', '19', '-15', '19', '-16', '18', '-17', '18', '-17', '17', '-17', '17', '-17', '0', '0', '14', '-18', '14', '-18', '13', '-18', '12', '-18', '11', '-17', '10', '-18', '9', '-18', '8', '-18', '7', '-19', '6', '-18', '5', '-19', '5', '-19', '5', '-19', '4', '-20', '3', '-20', '3', '-21', '4', '-21', '3', '-21', '3', '-22', '3', '-22', '3', '-23', '5', '-23', '5', '-22', '5', '-22', '6', '-22', '7', '-22', '8', '-22', '9', '-22', '0', '0', '0', '0', '0', '0']"
3071,66:59:62:45:00:7e,-47,11,164025662,83,0,11,11,2,0,-96,0,0,1,128,117461767,0,2,0,1,0,0,0,"['0', '0', '0', '0', '0', '0', '0', '0', '-32', '7', '-33', '4', '-33', '1', '-33', '-1', '-33', '-4', '-33', '-5', '-33', '-7', '-32', '-8', '-31', '-9', '-30', '-10', '-29', '-10', '-29', '-11', '-28', '-11', '-27', '-10', '-26', '-10', '-25', '-10', '-24', '-10', '-25', '-9', '-24', '-8', '-24', '-8', '-24', '-7', '-24', '-6', '-25', '-6', '-24', '-5', '-24', '-4', '-24', '-3', '-24', '-3', '-24', '-2', '0', '0', '-23', '-1', '-24', '-1', '-23', '0', '-21', '1', '-21', '2', '-21', '3', '-20', '4', '-20', '5', '-19', '5', '-19', '6', '-19', '6', '-19', '8', '-18', '8', '-18', '9', '-18', '9', '-18', '9', '-19', '10', '-19', '10', '-19', '10', '-19', '10', '-20', '10', '-21', '10', '-21', '10', '-21', '8', '-21', '8', '-21', '7', '-23', '7', '-23', '5', '0', '0', '0', '0', '0', '0']"
3072,66:59:62:45:00:7e,-44,11,164074954,83,0,11,11,2,0,-96,0,0,1,128,117461767,0,2,0,1,0,0,0,"['0', '0', '0', '0', '0', '0', '0', '0', '-22', '23', '-24', '21', '-26', '21', '-26', '19', '-27', '17', '-28', '17', '-28', '16', '-28', '15', '-29', '14', '-28', '13', '-28', '14', '-28', '12', '-25', '14', '-26', '13', '-25', '13', '-24', '12', '-23', '12', '-22', '15', '-21', '15', '-21', '16', '-20', '15', '-19', '16', '-19', '17', '-18', '18', '-17', '19', '-16', '19', '-16', '20', '-14', '20', '0', '0', '-13', '22', '-12', '22', '-11', '21', '-9', '21', '-8', '21', '-6', '20', '-5', '20', '-4', '21', '-3', '21', '-2', '21', '0', '21', '0', '20', '1', '20', '2', '21', '4', '21', '4', '21', '4', '21', '5', '21', '5', '21', '6', '22', '6', '22', '6', '22', '5', '22', '5', '22', '5', '22', '5', '22', '4', '23', '4', '23', '0', '0', '0', '0', '0', '0']"
3073,66:59:62:45:00:7e,-44,11,164123975,83,0,11,11,2,0,-96,0,0,1,128,117461767,0,2,0,1,0,0,0,"['0', '0', '0', '0', '0', '0', '0', '0', '34', '-4', '33', '-1', '33', '2', '32', '6', '33', '8', '32', '10', '31', '13', '30', '14', '29', '16', '27', '17', '26', '18', '26', '19', '24', '20', '23', '19', '22', '18', '21', '18', '20', '18', '20', '19', '19', '18', '20', '18', '19', '17', '19', '17', '20', '17', '20', '17', '20', '17', '20', '17', '21', '16', '20', '17', '0', '0', '19', '16', '20', '15', '19', '15', '19', '15', '18', '13', '18', '13', '18', '12', '18', '11', '18', '11', '18', '11', '18', '11', '18', '9', '19', '9', '18', '9', '19', '10', '19', '10', '20', '10', '19', '11', '19', '11', '19', '12', '19', '13', '19', '13', '19', '14', '18', '15', '17', '15', '16', '17', '16', '18', '15', '19', '0', '0', '0', '0', '0', '0']"
3074,66:59:62:45:00:7e,-47,11,164174667,83,0,11,11,2,0,-96,0,0,1,128,117461767,0,2,0,1,0,0,0,"['0', '0', '0', '0', '0', '0', '0', '0', '23', '25', '21', '27', '20', '28', '16', '29', '15', '29', '15', '31', '14', '30', '13', '30', '11', '30', '11', '30', '11', '29', '11', '28', '11', '27', '11', '26', '12', '25', '12', '24', '13', '23', '13', '22', '14', '22', '14', '20', '17', '20', '17', '19', '18', '18', '19', '17', '19', '16', '22', '16', '22', '14', '23', '14', '0', '0', '23', '12', '24', '10', '24', '9', '23', '8', '24', '7', '23', '6', '23', '4', '23', '3', '23', '2', '22', '1', '23', '-1', '23', '-2', '24', '-3', '23', '-3', '22', '-4', '24', '-5', '24', '-7', '24', '-6', '24', '-6', '24', '-7', '25', '-6', '25', '-7', '24', '-7', '24', '-7', '25', '-6', '25', '-6', '25', '-6', '26', '-5', '0', '0', '0', '0', '0', '0']"
3075,66:59:62:45:00:7e,-44,11,164221522,83,0,11,11,2,0,-96,0,0,1,128,117461767,0,2,0,1,0,0,0,"['0', '0', '0', '0', '0', '0', '0', '0', '-30', '11', '-32', '8', '-32', '7', '-32', '5', '-33', '2', '-34', '1', '-33', '-1', '-32', '-2', '-32', '-3', '-31', '-4', '-30', '-5', '-30', '-6', '-29', '-5', '-29', '-6', '-27', '-6', '-27', '-5', '-27', '-5', '-27', '-4', '-26', '-3', '-26', '-2', '-26', '-2', '-26', '-1', '-26', '-1', '-26', '0', '-25', '1', '-26', '1', '-26', '2', '-25', '2', '0', '0', '-24', '4', '-24', '4', '-23', '5', '-22', '5', '-21', '6', '-21', '7', '-20', '7', '-19', '8', '-18', '9', '-18', '9', '-17', '10', '-18', '10', '-17', '11', '-17', '12', '-16', '13', '-16', '13', '-17', '14', '-17', '14', '-17', '14', '-17', '14', '-18', '14', '-18', '14', '-19', '13', '-19', '13', '-19', '12', '-19', '12', '-21', '11', '-21', '11', '0', '0', '0', '0', '0', '0']"
3076,66:59:62:45:00:7e,-44,11,164279736,83,0,11,11,2,0,-96,0,0,1,128,117461767,0,2,0,1,0,0,0,"['0', '0', '0', '0', '0', '0', '0', '0', '-14', '29', '-16', '29', '-19', '28', '-21', '27', '-22', '24', '-25', '24', '-24', '22', '-26', '22', '-26', '20', '-26', '19', '-26', '18', '-25', '17', '-26', '17', '-24', '17', '-24', '16', '-23', '15', '-22', '15', '-22', '15', '-22', '16', '-20', '16', '-20', '16', '-19', '16', '-19', '17', '-18', '17', '-17', '18', '-17', '18', '-17', '19', '-15', '19', '0', '0', '-15', '20', '-14', '19', '-13', '19', '-11', '19', '-11', '19', '-10', '19', '-9', '19', '-8', '19', '-7', '19', '-6', '19', '-5', '20', '-4', '19', '-4', '20', '-3', '20', '-3', '21', '-2', '21', '-3', '21', '-2', '22', '-2', '22', '-2', '23', '-2', '23', '-3', '22', '-3', '22', '-4', '22', '-4', '23', '-5', '23', '-6', '22', '-7', '22', '0', '0', '0', '0', '0', '0']"
3077,66:59:62:45:00:7e,-44,11,164330190,83,0,11,11,2,0,-96,0,0,1,128,117461767,0,2,0,1,0,0,0,"['0', '0', '0', '0', '0', '0', '0', '0', '-30', '12', '-32', '10', '-32', '6', '-33', '4', '-33', '1', '-34', '-1', '-33', '-3', '-33', '-6', '-31', '-7', '-31', '-8', '-29', '-9', '-29', '-10', '-27', '-11', '-27', '-11', '-26', '-11', '-25', '-11', '-25', '-11', '-24', '-11', '-24', '-10', '-23', '-10', '-24', '-10', '-23', '-9', '-24', '-9', '-24', '-9', '-23', '-8', '-23', '-9', '-24', '-8', '-24', '-7', '0', '0', '-23', '-7', '-23', '-7', '-23', '-7', '-21', '-6', '-22', '-5', '-21', '-4', '-20', '-4', '-20', '-3', '-20', '-4', '-20', '-3', '-20', '-3', '-20', '-2', '-21', '-1', '-21', '-1', '-21', '-1', '-21', '-2', '-21', '-1', '-21', '-2', '-21', '-2', '-21', '-3', '-22', '-3', '-23', '-4', '-23', '-5', '-22', '-6', '-21', '-6', '-21', '-8', '-21', '-9', '-21', '-11', '0', '0', '0', '0', '0', '0']"
3078,66:59:62:45:00:7e,-45,11,164380428,83,0,11,11,2,0,-96,0,0,1,128,117461767,0,2,0,1,0,0,0,"['0', '0', '0', '0', '0', '0', '0', '0', '-28', '-18', '-27', '-20', '-25', '-21', '-24', '-22', '-23', '-24', '-23', '-25', '-21', '-26', '-20', '-26', '-19', '-26', '-18', '-26', '-17', '-26', '-18', '-25', '-17', '-24', '-17', '-23', '-17', '-23', '-17', '-21', '-17', '-20', '-17', '-20', '-17', '-19', '-18', '-18', '-19', '-17', '-19', '-16', '-20', '-15', '-20', '-14', '-21', '-13', '-21', '-12', '-22', '-11', '-22', '-10', '0', '0', '-21', '-8', '-22', '-7', '-22', '-5', '-21', '-5', '-21', '-3', '-20', '-2', '-20', '0', '-20', '0', '-20', '1', '-19', '2', '-19', '4', '-19', '5', '-19', '6', '-19', '7', '-19', '7', '-19', '8', '-19', '9', '-19', '10', '-19', '10', '-19', '10', '-20', '10', '-20', '11', '-20', '11', '-20', '10', '-20', '10', '-20', '9', '-21', '10', '-22', '9', '0', '0', '0', '0', '0', '0']"
3079,66:59:62:45:00:7e,-47,11,164428481,83,0,11,11,2,0,-96,0,0,1,128,117461767,0,2,0,1,0,0,0,"['0', '0', '0', '0', '0', '0', '0', '0', '-36', '-17', '-35', '-20', '-33', '-21', '-31', '-23', '-31', '-25', '-29', '-26', '-29', '-27', '-27', '-26', '-26', '-27', '-25', '-26', '-24', '-26', '-25', '-25', '-23', '-25', '-23', '-23', '-23', '-22', '-23', '-21', '-23', '-19', '-24', '-18', '-24', '-17', '-25', '-16', '-26', '-13', '-27', '-13', '-27', '-11', '-28', '-10', '-29', '-9', '-30', '-8', '-30', '-7', '-30', '-5', '0', '0', '-29', '-3', '-30', '-2', '-30', '0', '-29', '1', '-28', '3', '-28', '4', '-28', '6', '-27', '7', '-26', '8', '-26', '9', '-26', '10', '-25', '11', '-25', '13', '-24', '14', '-25', '15', '-24', '15', '-25', '17', '-24', '16', '-24', '17', '-24', '17', '-25', '17', '-26', '18', '-26', '18', '-26', '17', '-25', '16', '-25', '16', '-27', '16', '-27', '15', '0', '0', '0', '0', '0', '0']"
3080,66:59:62:45:00:7e,-47,11,164482411,83,0,11,11,2,0,-96,0,0,1,128,117461767,0,2,0,1,0,0,0,"['0', '0', '0', '0', '0', '0', '0', '0', '5', '-32', '8', '-32', '10', '-32', '13', '-31', '15', '-30', '17', '-29', '18', '-28', '19', '-27', '19', '-26', '20', '-25', '21', '-24', '20', '-22', '20', '-22', '20', '-22', '19', '-21', '19', '-20', '18', '-20', '17', '-20', '17', '-20', '16', '-20', '15', '-20', '15', '-20', '14', '-21', '14', '-20', '12', '-21', '12', '-21', '11', '-21', '11', '-22', '0', '0', '9', '-21', '8', '-21', '7', '-21', '6', '-20', '5', '-19', '4', '-19', '3', '-19', '2', '-19', '1', '-19', '0', '-19', '-1', '-19', '-1', '-19', '-2', '-19', '-3', '-19', '-4', '-19', '-4', '-20', '-4', '-19', '-5', '-20', '-5', '-20', '-5', '-21', '-5', '-21', '-4', '-21', '-4', '-21', '-4', '-21', '-3', '-22', '-2', '-22', '-2', '-22', '-1', '-23', '0', '0', '0', '0', '0', '0']"
3081,66:59:62:45:00:7e,-44,11,164531768,83,0,11,11,2,0,-96,0,0,1,128,117461767,0,2,0,1,0,0,0,"['0', '0', '0', '0', '0', '0', '0', '0', '-19', '-27', '-18', '-28', '-16', '-29', '-14', '-30', '-13', '-30', '-13', '-31', '-12', '-32', '-11', '-32', '-10', '-31', '-10', '-31', '-9', '-30', '-9', '-29', '-9', '-29', '-9', '-28', '-10', '-27', '-10', '-26', '-11', '-25', '-11', '-24', '-12', '-24', '-13', '-22', '-14', '-22', '-15', '-21', '-16', '-20', '-17', '-19', '-17', '-19', '-18', '-17', '-19', '-17', '-18', '-16', '0', '0', '-20', '-13', '-19', '-12', '-20', '-11', '-20', '-9', '-20', '-8', '-20', '-6', '-20', '-4', '-20', '-4', '-19', '-3', '-19', '-2', '-19', '0', '-19', '1', '-19', '3', '-19', '4', '-20', '4', '-20', '5', '-20', '6', '-19', '6', '-19', '7', '-20', '7', '-20', '8', '-21', '9', '-20', '8', '-20', '8', '-20', '8', '-20', '8', '-21', '8', '-22', '8', '0', '0', '0', '0', '0', '0']"
3082,66:59:62:45:00:7e,-45,11,164585126,83,0,11,11,2,0,-96,0,0,1,128,117461767,0,2,0,1,0,0,0,"['0', '0', '0', '0', '0', '0', '0', '0', '27', '-19', '29', '-17', '30', '-15', '31', '-13', '33', '-11', '33', '-9', '33', '-7', '33', '-6', '33', '-5', '32', '-3', '32', '-2', '31', '-1', '31', '-1', '30', '0', '28', '0', '28', '0', '27', '0', '27', '-1', '26', '-2', '26', '-2', '26', '-2', '26', '-3', '25', '-3', '25', '-4', '24', '-4', '25', '-5', '24', '-5', '23', '-6', '0', '0', '23', '-6', '21', '-7', '21', '-8', '20', '-8', '20', '-9', '18', '-9', '18', '-10', '17', '-10', '16', '-11', '16', '-11', '15', '-12', '14', '-12', '14', '-13', '14', '-14', '14', '-14', '13', '-15', '14', '-15', '14', '-15', '14', '-16', '14', '-16', '15', '-16', '16', '-16', '16', '-16', '17', '-15', '17', '-15', '17', '-14', '19', '-14', '20', '-13', '0', '0', '0', '0', '0', '0']"
3083,66:59:62:45:00:7e,-49,11,164634177,83,0,11,11,2,0,-96,0,0,1,128,117461767,0,2,0,1,0,0,0,"['0', '0', '0', '0', '0', '0', '0', '0', '20', '36', '18', '38', '15', '38', '12', '39', '9', '40', '8', '42', '6', '40', '4', '41', '3', '40', '2', '39', '1', '38', '2', '37', '1', '37', '1', '36', '2', '33', '2', '32', '3', '31', '3', '31', '4', '31', '5', '29', '6', '28', '7', '28', '8', '27', '9', '26', '10', '26', '12', '25', '13', '24', '14', '24', '0', '0', '14', '22', '14', '19', '16', '19', '16', '17', '17', '15', '16', '14', '17', '12', '18', '11', '19', '10', '19', '9', '20', '8', '21', '6', '21', '5', '22', '4', '22', '4', '23', '4', '23', '2', '24', '3', '25', '3', '25', '2', '26', '2', '26', '2', '27', '1', '26', '2', '27', '3', '27', '4', '27', '4', '28', '5', '0', '0', '0', '0', '0', '0']"
3084,66:59:62:45:00:7e,-48,11,164686574,83,0,11,11,2,0,-96,0,0,1,128,117461767,0,2,0,1,0,0,0,"['0', '0', '0', '0', '0', '0', '0', '0', '9', '-35', '11', '-35', '14', '-33', '16', '-33', '16', '-32', '18', '-32', '18', '-31', '19', '-30', '19', '-29', '19', '-28', '19', '-28', '17', '-27', '18', '-26', '17', '-26', '14', '-25', '13', '-24', '12', '-24', '11', '-24', '9', '-24', '8', '-24', '6', '-23', '5', '-23', '3', '-23', '2', '-23', '0', '-23', '-1', '-22', '-3', '-22', '-4', '-22', '0', '0', '-7', '-19', '-8', '-18', '-9', '-17', '-11', '-16', '-11', '-15', '-12', '-13', '-13', '-12', '-14', '-11', '-16', '-10', '-16', '-9', '-17', '-8', '-18', '-7', '-18', '-6', '-19', '-4', '-21', '-4', '-22', '-3', '-21', '-2', '-22', '-2', '-23', '-1', '-23', '-1', '-25', '-1', '-25', '0', '-25', '0', '-25', '1', '-25', '0', '-26', '0', '-26', '0', '-26', '-2', '0', '0', '0', '0', '0', '0']"
3085,66:59:62:45:00:7e,-50,11,164758423,83,0,11,11,2,0,-96,0,0,1,128,117461767,0,2,0,1,0,0,0,"['0', '0', '0', '0', '0', '0', '0', '0', '4', '40', '2', '42', '-1', '41', '-4', '41', '-5', '41', '-7', '41', '-8', '41', '-10', '39', '-11', '38', '-11', '37', '-11', '36', '-11', '35', '-11', '34', '-10', '33', '-8', '31', '-7', '30', '-5', '29', '-5', '29', '-3', '27', '-2', '27', '0', '25', '2', '24', '3', '24', '5', '23', '5', '22', '8', '21', '9', '20', '11', '19', '0', '0', '13', '16', '15', '14', '15', '12', '17', '11', '17', '9', '18', '8', '18', '6', '19', '4', '21', '3', '21', '2', '22', '0', '22', '-2', '22', '-3', '23', '-4', '25', '-5', '25', '-6', '26', '-8', '26', '-8', '27', '-8', '28', '-9', '29', '-9', '29', '-10', '30', '-10', '30', '-10', '31', '-8', '31', '-8', '32', '-8', '33', '-7', '0', '0', '0', '0', '0', '0']"
3086,66:59:62:45:00:7e,-49,11,164805035,83,0,11,11,2,0,-96,0,0,1,128,117461767,0,2,0,1,0,0,0,"['0', '0', '0', '0', '0', '0', '0', '0', '18', '-30', '21', '-29', '23', '-27', '25', '-25', '27', '-23', '28', '-22', '30', '-20', '30', '-19', '31', '-17', '30', '-16', '30', '-14', '30', '-12', '29', '-12', '27', '-11', '26', '-10', '25', '-9', '24', '-9', '23', '-10', '22', '-10', '21', '-11', '20', '-10', '19', '-11', '18', '-11', '17', '-11', '15', '-12', '14', '-13', '14', '-13', '12', '-14', '0', '0', '9', '-15', '9', '-16', '8', '-16', '6', '-17', '5', '-17', '4', '-17', '3', '-18', '2', '-18', '1', '-18', '0', '-19', '-1', '-20', '-1', '-20', '-2', '-20', '-2', '-21', '-4', '-22', '-4', '-23', '-3', '-24', '-4', '-25', '-4', '-25', '-4', '-26', '-3', '-27', '-2', '-27', '-1', '-28', '0', '-28', '0', '-28', '1', '-28', '3', '-29', '5', '-29', '0', '0', '0', '0', '0', '0']"
3087,66:59:62:45:00:7e,-48,11,164854018,83,0,11,11,2,0,-96,0,0,1,128,117461767,0,2,0,1,0,0,0,"['0', '0', '0', '0', '0', '0', '0', '0', '-19', '32', '-21', '31', '-23', '30', '-25', '28', '-27', '26', '-28', '25', '-28', '24', '-30', '23', '-30', '22', '-29', '20', '-28', '19', '-27', '18', '-27', '19', '-26', '18', '-23', '18', '-22', '17', '-21', '17', '-20', '18', '-19', '19', '-18', '19', '-16', '19', '-15', '19', '-13', '19', '-12', '19', '-11', '21', '-9', '21', '-8', '21', '-6', '22', '0', '0', '-3', '23', '-2', '22', '-1', '22', '1', '22', '2', '21', '3', '21', '5', '20', '6', '20', '8', '21', '9', '20', '10', '20', '11', '20', '13', '19', '13', '19', '15', '20', '16', '20', '16', '20', '18', '21', '17', '21', '18', '22', '18', '22', '18', '22', '18', '22', '18', '22', '18', '23', '17', '24', '17', '25', '16', '26', '0', '0', '0', '0', '0', '0']"
3088,66:59:62:45:00:7e,-48,11,164900699,83,0,11,11,2,0,-96,0,0,1,128,117461767,0,2,0,1,0,0,0,"['0', '0', '0', '0', '0', '0', '0', '0', '-18', '-29', '-16', '-31', '-13', '-32', '-10', '-33', '-8', '-34', '-6', '-34', '-3', '-34', '-1', '-35', '0', '-34', '2', '-33', '3', '-32', '3', '-30', '4', '-30', '4', '-29', '4', '-27', '4', '-26', '3', '-25', '3', '-25', '2', '-25', '2', '-24', '1', '-23', '0', '-23', '-1', '-22', '-2', '-22', '-2', '-22', '-3', '-21', '-4', '-21', '-4', '-21', '0', '0', '-6', '-20', '-7', '-20', '-7', '-19', '-8', '-19', '-9', '-18', '-10', '-17', '-10', '-17', '-11', '-16', '-12', '-16', '-12', '-16', '-13', '-17', '-13', '-15', '-14', '-15', '-15', '-15', '-16', '-16', '-16', '-17', '-16', '-16', '-17', '-18', '-17', '-18', '-17', '-19', '-17', '-20', '-16', '-20', '-16', '-21', '-15', '-22', '-14', '-22', '-13', '-23', '-12', '-25', '-13', '-26', '0', '0', '0', '0', '0', '0']"
3089,66:59:62:45:00:7e,-48,11,164948319,83,0,11,11,2,0,-96,0,0,1,128,117461767,0,2,0,1,0,0,0,"['0', '0', '0', '0', '0', '0', '0', '0', '-9', '33', '-12', '32', '-15', '31', '-17', '30', '-21', '28', '-23', '26', '-23', '25', '-24', '23', '-25', '22', '-25', '20', '-26', '18', '-25', '17', '-26', '16', '-24', '15', '-23', '14', '-23', '13', '-21', '13', '-22', '13', '-20', '13', '-20', '13', '-19', '12', '-19', '13', '-18', '14', '-18', '14', '-17', '15', '-16', '15', '-16', '15', '-15', '16', '0', '0', '-14', '16', '-14', '15', '-13', '16', '-11', '17', '-11', '16', '-10', '17', '-10', '17', '-9', '17', '-8', '18', '-8', '18', '-8', '19', '-7', '19', '-8', '19', '-7', '20', '-7', '21', '-7', '21', '-8', '22', '-8', '22', '-8', '23', '-9', '23', '-10', '23', '-12', '23', '-12', '22', '-13', '21', '-14', '21', '-16', '20', '-18', '20', '-19', '19', '0', '0', '0', '0', '0', '0']"
3090,66:59:62:45:00:7e,-47,11,164993473,83,0,11,11,2,0,-96,0,0,1,128,117461767,0,2,0,1,0,0,0,"['0', '0', '0', '0', '0', '0', '0', '0', '36', '-2', '36', '0', '35', '3', '34', '6', '35', '10', '35', '12', '33', '14', '32', '15', '30', '16', '29', '17', '27', '17', '27', '17', '25', '17', '24', '17', '23', '16', '23', '16', '22', '15', '21', '15', '21', '14', '21', '13', '21', '12', '21', '12', '21', '10', '21', '10', '21', '9', '22', '8', '22', '8', '22', '7', '0', '0', '21', '5', '21', '4', '21', '4', '20', '3', '20', '1', '20', '1', '20', '-1', '20', '-1', '19', '-2', '20', '-3', '19', '-3', '20', '-5', '20', '-6', '20', '-6', '20', '-6', '21', '-6', '22', '-7', '22', '-7', '22', '-7', '23', '-6', '24', '-6', '25', '-6', '25', '-5', '26', '-4', '25', '-3', '25', '-1', '27', '-1', '27', '1', '0', '0', '0', '0', '0', '0']"
